DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,3/6/1992,020B,.,
APT01,1,3/6/1992,002C,.,
APT01,1,3/6/1992,004B,.,
APT01,1,3/6/1992,HQ,2.9,
APT01,1,3/6/1992,HQ02,3,
APT01,1,3/6/1992,K01B,.,
APT01,1,3/6/1992,N01B,.,
APT01,1,3/6/1992,N02B,.,
APT01,1,3/6/1992,N4DF,.,
APT01,1,3/6/1992,N4DU,.,
APT01,1,3/6/1992,R01A,.,
APT01,1,3/9/1992,020B,.,
APT01,1,3/9/1992,002C,.,
APT01,1,3/9/1992,004B,.,
APT01,1,3/9/1992,HQ,1.4,
APT01,1,3/9/1992,HQ02,1.5,
APT01,1,3/9/1992,K01B,.,
APT01,1,3/9/1992,N01B,.,
APT01,1,3/9/1992,N02B,.,
APT01,1,3/9/1992,N4DF,.,
APT01,1,3/9/1992,N4DU,.,
APT01,1,3/9/1992,R01A,.,
APT01,1,3/17/1992,020B,.,
APT01,1,3/17/1992,002C,.,
APT01,1,3/17/1992,004B,.,
APT01,1,3/17/1992,HQ,2,
APT01,1,3/17/1992,HQ02,2.5,
APT01,1,3/17/1992,K01B,.,
APT01,1,3/17/1992,N01B,.,
APT01,1,3/17/1992,N02B,.,
APT01,1,3/17/1992,N4DF,.,
APT01,1,3/17/1992,N4DU,.,
APT01,1,3/17/1992,R01A,.,
APT01,1,3/18/1992,020B,.,
APT01,1,3/18/1992,002C,.,
APT01,1,3/18/1992,004B,.,
APT01,1,3/18/1992,HQ,17.2,
APT01,1,3/18/1992,HQ02,18,
APT01,1,3/18/1992,K01B,.,
APT01,1,3/18/1992,N01B,.,
APT01,1,3/18/1992,N02B,.,
APT01,1,3/18/1992,N4DF,.,
APT01,1,3/18/1992,N4DU,.,
APT01,1,3/18/1992,R01A,.,
APT01,1,3/19/1992,020B,.,
APT01,1,3/19/1992,002C,.,
APT01,1,3/19/1992,004B,.,
APT01,1,3/19/1992,HQ,2.6,
APT01,1,3/19/1992,HQ02,1.9,
APT01,1,3/19/1992,K01B,.,
APT01,1,3/19/1992,N01B,.,
APT01,1,3/19/1992,N02B,.,
APT01,1,3/19/1992,N4DF,.,
APT01,1,3/19/1992,N4DU,.,
APT01,1,3/19/1992,R01A,.,
APT01,1,3/24/1992,020B,.,
APT01,1,3/24/1992,002C,.,
APT01,1,3/24/1992,004B,.,
APT01,1,3/24/1992,HQ,4.6,
APT01,1,3/24/1992,HQ02,5.4,
APT01,1,3/24/1992,K01B,.,
APT01,1,3/24/1992,N01B,.,
APT01,1,3/24/1992,N02B,.,
APT01,1,3/24/1992,N4DF,.,
APT01,1,3/24/1992,N4DU,.,
APT01,1,3/24/1992,R01A,.,
APT01,1,3/28/1992,020B,.,
APT01,1,3/28/1992,002C,.,
APT01,1,3/28/1992,004B,.,
APT01,1,3/28/1992,HQ,4.2,
APT01,1,3/28/1992,HQ02,5,
APT01,1,3/28/1992,K01B,.,
APT01,1,3/28/1992,N01B,.,
APT01,1,3/28/1992,N02B,.,
APT01,1,3/28/1992,N4DF,.,
APT01,1,3/28/1992,N4DU,.,
APT01,1,3/28/1992,R01A,.,
APT01,1,3/29/1992,020B,.,
APT01,1,3/29/1992,002C,.,
APT01,1,3/29/1992,004B,.,
APT01,1,3/29/1992,HQ,6.8,
APT01,1,3/29/1992,HQ02,7.5,
APT01,1,3/29/1992,K01B,.,
APT01,1,3/29/1992,N01B,.,
APT01,1,3/29/1992,N02B,.,
APT01,1,3/29/1992,N4DF,.,
APT01,1,3/29/1992,N4DU,.,
APT01,1,3/29/1992,R01A,.,
APT01,1,4/9/1992,020B,.,
APT01,1,4/9/1992,002C,2,
APT01,1,4/9/1992,004B,3,
APT01,1,4/9/1992,HQ,0.8,
APT01,1,4/9/1992,HQ02,0.8,
APT01,1,4/9/1992,K01B,2,
APT01,1,4/9/1992,N01B,2.5,
APT01,1,4/9/1992,N02B,3,
APT01,1,4/9/1992,N4DF,4,
APT01,1,4/9/1992,N4DU,2.5,
APT01,1,4/9/1992,R01A,1,
APT01,1,4/15/1992,020B,1,
APT01,1,4/15/1992,002C,1,
APT01,1,4/15/1992,004B,0.8,
APT01,1,4/15/1992,HQ,1.8,
APT01,1,4/15/1992,HQ02,3,
APT01,1,4/15/1992,K01B,0.8,
APT01,1,4/15/1992,N01B,0.8,
APT01,1,4/15/1992,N02B,1,
APT01,1,4/15/1992,N4DF,1.5,
APT01,1,4/15/1992,N4DU,1,
APT01,1,4/15/1992,R01A,0.8,
APT01,1,4/18/1992,020B,3,
APT01,1,4/18/1992,002C,2.5,
APT01,1,4/18/1992,004B,4,
APT01,1,4/18/1992,HQ,2.8,
APT01,1,4/18/1992,HQ02,3,
APT01,1,4/18/1992,K01B,2,
APT01,1,4/18/1992,N01B,3,
APT01,1,4/18/1992,N02B,3.5,
APT01,1,4/18/1992,N4DF,3,
APT01,1,4/18/1992,N4DU,4,
APT01,1,4/18/1992,R01A,2.2,
APT01,1,4/19/1992,020B,2.5,
APT01,1,4/19/1992,002C,3,
APT01,1,4/19/1992,004B,2.5,
APT01,1,4/19/1992,HQ,2.4,
APT01,1,4/19/1992,HQ02,4,
APT01,1,4/19/1992,K01B,3,
APT01,1,4/19/1992,N01B,3,
APT01,1,4/19/1992,N02B,3,
APT01,1,4/19/1992,N4DF,4,
APT01,1,4/19/1992,N4DU,4,
APT01,1,4/19/1992,R01A,3,
APT01,1,4/20/1992,020B,2.3,
APT01,1,4/20/1992,002C,3,
APT01,1,4/20/1992,004B,2,
APT01,1,4/20/1992,HQ,2.8,
APT01,1,4/20/1992,HQ02,2.8,
APT01,1,4/20/1992,K01B,3,
APT01,1,4/20/1992,N01B,3,
APT01,1,4/20/1992,N02B,2,
APT01,1,4/20/1992,N4DF,3,
APT01,1,4/20/1992,N4DU,2,
APT01,1,4/20/1992,R01A,2.3,
APT01,1,4/22/1992,020B,2,
APT01,1,4/22/1992,002C,2.2,
APT01,1,4/22/1992,004B,1.5,
APT01,1,4/22/1992,HQ,1.2,
APT01,1,4/22/1992,HQ02,1.5,
APT01,1,4/22/1992,K01B,2,
APT01,1,4/22/1992,N01B,1.5,
APT01,1,4/22/1992,N02B,2.5,
APT01,1,4/22/1992,N4DF,3,
APT01,1,4/22/1992,N4DU,2,
APT01,1,4/22/1992,R01A,1.5,
APT01,1,5/11/1992,020B,2.5,
APT01,1,5/11/1992,002C,5,
APT01,1,5/11/1992,004B,2,
APT01,1,5/11/1992,HQ,0.4,
APT01,1,5/11/1992,HQ02,0.4,
APT01,1,5/11/1992,K01B,5,
APT01,1,5/11/1992,N01B,3.5,
APT01,1,5/11/1992,N02B,0.5,
APT01,1,5/11/1992,N4DF,2,
APT01,1,5/11/1992,N4DU,2,
APT01,1,5/11/1992,R01A,0.3,
APT01,1,5/14/1992,020B,20.2,
APT01,1,5/14/1992,002C,23.3,
APT01,1,5/14/1992,004B,28,
APT01,1,5/14/1992,HQ,25.8,
APT01,1,5/14/1992,HQ02,26,
APT01,1,5/14/1992,K01B,18,
APT01,1,5/14/1992,N01B,20,
APT01,1,5/14/1992,N02B,25,
APT01,1,5/14/1992,N4DF,24,
APT01,1,5/14/1992,N4DU,23.5,
APT01,1,5/14/1992,R01A,19,
APT01,1,5/20/1992,020B,1,
APT01,1,5/20/1992,002C,1.2,
APT01,1,5/20/1992,004B,1,
APT01,1,5/20/1992,HQ,0.7,
APT01,1,5/20/1992,HQ02,0.8,
APT01,1,5/20/1992,K01B,1,
APT01,1,5/20/1992,N01B,1.8,
APT01,1,5/20/1992,N02B,0.6,
APT01,1,5/20/1992,N4DF,0.5,
APT01,1,5/20/1992,N4DU,0.5,
APT01,1,5/20/1992,R01A,2,
APT01,1,5/25/1992,020B,2.5,
APT01,1,5/25/1992,002C,2,
APT01,1,5/25/1992,004B,2.5,
APT01,1,5/25/1992,HQ,1.9,
APT01,1,5/25/1992,HQ02,1.9,
APT01,1,5/25/1992,K01B,3,
APT01,1,5/25/1992,N01B,2.5,
APT01,1,5/25/1992,N02B,1.5,
APT01,1,5/25/1992,N4DF,2,
APT01,1,5/25/1992,N4DU,1,
APT01,1,5/25/1992,R01A,.,
APT01,1,5/31/1992,020B,5,
APT01,1,5/31/1992,002C,5.7,
APT01,1,5/31/1992,004B,6,
APT01,1,5/31/1992,HQ,5.4,
APT01,1,5/31/1992,HQ02,5,
APT01,1,5/31/1992,K01B,5.5,
APT01,1,5/31/1992,N01B,5.1,
APT01,1,5/31/1992,N02B,4,
APT01,1,5/31/1992,N4DF,5.2,
APT01,1,5/31/1992,N4DU,5.5,
APT01,1,5/31/1992,R01A,2.4,
APT01,1,6/1/1992,020B,7.4,
APT01,1,6/1/1992,002C,5.8,
APT01,1,6/1/1992,004B,8.3,
APT01,1,6/1/1992,HQ,4.5,
APT01,1,6/1/1992,HQ02,6.1,
APT01,1,6/1/1992,K01B,6,
APT01,1,6/1/1992,N01B,8,
APT01,1,6/1/1992,N02B,5.3,
APT01,1,6/1/1992,N4DF,7.2,
APT01,1,6/1/1992,N4DU,8,
APT01,1,6/1/1992,R01A,4.4,
APT01,1,6/2/1992,020B,15,
APT01,1,6/2/1992,002C,15,
APT01,1,6/2/1992,004B,13,
APT01,1,6/2/1992,HQ,12.9,
APT01,1,6/2/1992,HQ02,14.2,
APT01,1,6/2/1992,K01B,11.3,
APT01,1,6/2/1992,N01B,12.2,
APT01,1,6/2/1992,N02B,15,
APT01,1,6/2/1992,N4DF,12.3,
APT01,1,6/2/1992,N4DU,15,
APT01,1,6/2/1992,R01A,12.5,
APT01,1,6/3/1992,020B,4,
APT01,1,6/3/1992,002C,0,
APT01,1,6/3/1992,004B,4.5,
APT01,1,6/3/1992,HQ,3.2,
APT01,1,6/3/1992,HQ02,3.1,
APT01,1,6/3/1992,K01B,3.2,
APT01,1,6/3/1992,N01B,3.2,
APT01,1,6/3/1992,N02B,4,
APT01,1,6/3/1992,N4DF,4,
APT01,1,6/3/1992,N4DU,4.2,
APT01,1,6/3/1992,R01A,4,
APT01,1,6/5/1992,020B,15,
APT01,1,6/5/1992,002C,20,
APT01,1,6/5/1992,004B,17,
APT01,1,6/5/1992,HQ,17.5,
APT01,1,6/5/1992,HQ02,18.2,
APT01,1,6/5/1992,K01B,17.2,
APT01,1,6/5/1992,N01B,17,
APT01,1,6/5/1992,N02B,16,
APT01,1,6/5/1992,N4DF,17,
APT01,1,6/5/1992,N4DU,16.2,
APT01,1,6/5/1992,R01A,18,
APT01,1,6/9/1992,020B,0.8,
APT01,1,6/9/1992,002C,1.8,
APT01,1,6/9/1992,004B,1.2,
APT01,1,6/9/1992,HQ,1,
APT01,1,6/9/1992,HQ02,1,
APT01,1,6/9/1992,K01B,0.5,
APT01,1,6/9/1992,N01B,1,
APT01,1,6/9/1992,N02B,0.8,
APT01,1,6/9/1992,N4DF,1,
APT01,1,6/9/1992,N4DU,0.8,
APT01,1,6/9/1992,R01A,1,
APT01,1,6/10/1992,020B,1,
APT01,1,6/10/1992,002C,0,
APT01,1,6/10/1992,004B,4,
APT01,1,6/10/1992,HQ,2,
APT01,1,6/10/1992,HQ02,2.2,
APT01,1,6/10/1992,K01B,1,
APT01,1,6/10/1992,N01B,2,
APT01,1,6/10/1992,N02B,1,
APT01,1,6/10/1992,N4DF,1,
APT01,1,6/10/1992,N4DU,1,
APT01,1,6/10/1992,R01A,1.2,
APT01,1,6/14/1992,020B,7.2,
APT01,1,6/14/1992,002C,9,
APT01,1,6/14/1992,004B,8,
APT01,1,6/14/1992,HQ,7.6,
APT01,1,6/14/1992,HQ02,7.5,
APT01,1,6/14/1992,K01B,7,
APT01,1,6/14/1992,N01B,7,
APT01,1,6/14/1992,N02B,9,
APT01,1,6/14/1992,N4DF,7,
APT01,1,6/14/1992,N4DU,7,
APT01,1,6/14/1992,R01A,6.3,
APT01,1,6/15/1992,020B,33,
APT01,1,6/15/1992,002C,52,
APT01,1,6/15/1992,004B,31,
APT01,1,6/15/1992,HQ,19.4,
APT01,1,6/15/1992,HQ02,19.5,
APT01,1,6/15/1992,K01B,31.4,
APT01,1,6/15/1992,N01B,31,
APT01,1,6/15/1992,N02B,24,
APT01,1,6/15/1992,N4DF,27,
APT01,1,6/15/1992,N4DU,28.5,
APT01,1,6/15/1992,R01A,34,
APT01,1,6/16/1992,020B,13,
APT01,1,6/16/1992,002C,15,
APT01,1,6/16/1992,004B,18.3,
APT01,1,6/16/1992,HQ,18.8,
APT01,1,6/16/1992,HQ02,19.4,
APT01,1,6/16/1992,K01B,15.2,
APT01,1,6/16/1992,N01B,15,
APT01,1,6/16/1992,N02B,18,
APT01,1,6/16/1992,N4DF,18,
APT01,1,6/16/1992,N4DU,18.2,
APT01,1,6/16/1992,R01A,18.8,
APT01,1,6/17/1992,020B,0.5,
APT01,1,6/17/1992,002C,0,
APT01,1,6/17/1992,004B,0,
APT01,1,6/17/1992,HQ,0.7,
APT01,1,6/17/1992,HQ02,0.9,
APT01,1,6/17/1992,K01B,0,
APT01,1,6/17/1992,N01B,0.4,
APT01,1,6/17/1992,N02B,0.4,
APT01,1,6/17/1992,N4DF,0.7,
APT01,1,6/17/1992,N4DU,0.5,
APT01,1,6/17/1992,R01A,0,
APT01,1,6/19/1992,020B,4,
APT01,1,6/19/1992,002C,3.2,
APT01,1,6/19/1992,004B,3.8,
APT01,1,6/19/1992,HQ,2.5,
APT01,1,6/19/1992,HQ02,3.2,
APT01,1,6/19/1992,K01B,3,
APT01,1,6/19/1992,N01B,3.4,
APT01,1,6/19/1992,N02B,2.8,
APT01,1,6/19/1992,N4DF,3.4,
APT01,1,6/19/1992,N4DU,3.2,
APT01,1,6/19/1992,R01A,1.2,
APT01,1,6/24/1992,020B,0,
APT01,1,6/24/1992,002C,0,
APT01,1,6/24/1992,004B,0,
APT01,1,6/24/1992,HQ,0.2,
APT01,1,6/24/1992,HQ02,0,
APT01,1,6/24/1992,K01B,0,
APT01,1,6/24/1992,N01B,0,
APT01,1,6/24/1992,N02B,0,
APT01,1,6/24/1992,N4DF,0,
APT01,1,6/24/1992,N4DU,0,
APT01,1,6/24/1992,R01A,0,
APT01,1,6/28/1992,020B,12,
APT01,1,6/28/1992,002C,12.2,
APT01,1,6/28/1992,004B,12,
APT01,1,6/28/1992,HQ,6.1,
APT01,1,6/28/1992,HQ02,6,
APT01,1,6/28/1992,K01B,16.8,
APT01,1,6/28/1992,N01B,15,
APT01,1,6/28/1992,N02B,11,
APT01,1,6/28/1992,N4DF,13,
APT01,1,6/28/1992,N4DU,12,
APT01,1,6/28/1992,R01A,18,
APT01,1,7/4/1992,020B,70,
APT01,1,7/4/1992,002C,75,
APT01,1,7/4/1992,004B,69.3,
APT01,1,7/4/1992,HQ,71.3,
APT01,1,7/4/1992,HQ02,79,
APT01,1,7/4/1992,K01B,100,
APT01,1,7/4/1992,N01B,94,
APT01,1,7/4/1992,N02B,74,
APT01,1,7/4/1992,N4DF,87,
APT01,1,7/4/1992,N4DU,69.5,
APT01,1,7/4/1992,R01A,54.3,
APT01,1,7/5/1992,020B,3,
APT01,1,7/5/1992,002C,2.8,
APT01,1,7/5/1992,004B,3.3,
APT01,1,7/5/1992,HQ,8.1,
APT01,1,7/5/1992,HQ02,4,
APT01,1,7/5/1992,K01B,4,
APT01,1,7/5/1992,N01B,4,
APT01,1,7/5/1992,N02B,2.7,
APT01,1,7/5/1992,N4DF,4,
APT01,1,7/5/1992,N4DU,4,
APT01,1,7/5/1992,R01A,2.5,
APT01,1,7/8/1992,020B,1,
APT01,1,7/8/1992,002C,0.5,
APT01,1,7/8/1992,004B,0,
APT01,1,7/8/1992,HQ,0.5,
APT01,1,7/8/1992,HQ02,0.6,
APT01,1,7/8/1992,K01B,0,
APT01,1,7/8/1992,N01B,0.5,
APT01,1,7/8/1992,N02B,0.4,
APT01,1,7/8/1992,N4DF,1,
APT01,1,7/8/1992,N4DU,0,
APT01,1,7/8/1992,R01A,0,
APT01,1,7/9/1992,020B,1.2,
APT01,1,7/9/1992,002C,3,
APT01,1,7/9/1992,004B,3,
APT01,1,7/9/1992,HQ,10.4,
APT01,1,7/9/1992,HQ02,9,
APT01,1,7/9/1992,K01B,4,
APT01,1,7/9/1992,N01B,3,
APT01,1,7/9/1992,N02B,4,
APT01,1,7/9/1992,N4DF,4.2,
APT01,1,7/9/1992,N4DU,2,
APT01,1,7/9/1992,R01A,0,
APT01,1,7/10/1992,020B,5.5,
APT01,1,7/10/1992,002C,4.4,
APT01,1,7/10/1992,004B,10.5,
APT01,1,7/10/1992,HQ,16.6,
APT01,1,7/10/1992,HQ02,18,
APT01,1,7/10/1992,K01B,4,
APT01,1,7/10/1992,N01B,5,
APT01,1,7/10/1992,N02B,12,
APT01,1,7/10/1992,N4DF,8,
APT01,1,7/10/1992,N4DU,9.4,
APT01,1,7/10/1992,R01A,21.5,
APT01,1,7/11/1992,020B,4,
APT01,1,7/11/1992,002C,.,
APT01,1,7/11/1992,004B,2.2,
APT01,1,7/11/1992,HQ,2.8,
APT01,1,7/11/1992,HQ02,2,
APT01,1,7/11/1992,K01B,2,
APT01,1,7/11/1992,N01B,2,
APT01,1,7/11/1992,N02B,2.4,
APT01,1,7/11/1992,N4DF,2,
APT01,1,7/11/1992,N4DU,1.2,
APT01,1,7/11/1992,R01A,3,
APT01,1,7/12/1992,020B,0.8,
APT01,1,7/12/1992,002C,.,
APT01,1,7/12/1992,004B,1,
APT01,1,7/12/1992,HQ,0.8,
APT01,1,7/12/1992,HQ02,0.8,
APT01,1,7/12/1992,K01B,1,
APT01,1,7/12/1992,N01B,0.4,
APT01,1,7/12/1992,N02B,1,
APT01,1,7/12/1992,N4DF,1.6,
APT01,1,7/12/1992,N4DU,1,
APT01,1,7/12/1992,R01A,0.5,
APT01,1,7/13/1992,020B,13,
APT01,1,7/13/1992,002C,.,
APT01,1,7/13/1992,004B,17,
APT01,1,7/13/1992,HQ,16.1,
APT01,1,7/13/1992,HQ02,16,
APT01,1,7/13/1992,K01B,10,
APT01,1,7/13/1992,N01B,15.2,
APT01,1,7/13/1992,N02B,13,
APT01,1,7/13/1992,N4DF,15,
APT01,1,7/13/1992,N4DU,17.5,
APT01,1,7/13/1992,R01A,17,
APT01,1,7/15/1992,020B,1.5,
APT01,1,7/15/1992,002C,.,
APT01,1,7/15/1992,004B,1,
APT01,1,7/15/1992,HQ,3.6,
APT01,1,7/15/1992,HQ02,3,
APT01,1,7/15/1992,K01B,3,
APT01,1,7/15/1992,N01B,2.8,
APT01,1,7/15/1992,N02B,1,
APT01,1,7/15/1992,N4DF,2,
APT01,1,7/15/1992,N4DU,2,
APT01,1,7/15/1992,R01A,1,
APT01,1,7/16/1992,020B,1,
APT01,1,7/16/1992,002C,.,
APT01,1,7/16/1992,004B,2,
APT01,1,7/16/1992,HQ,1.6,
APT01,1,7/16/1992,HQ02,1.7,
APT01,1,7/16/1992,K01B,1,
APT01,1,7/16/1992,N01B,2,
APT01,1,7/16/1992,N02B,1.2,
APT01,1,7/16/1992,N4DF,1.8,
APT01,1,7/16/1992,N4DU,1,
APT01,1,7/16/1992,R01A,1.7,
APT01,1,7/18/1992,020B,4,
APT01,1,7/18/1992,002C,.,
APT01,1,7/18/1992,004B,4.2,
APT01,1,7/18/1992,HQ,0.4,
APT01,1,7/18/1992,HQ02,2,
APT01,1,7/18/1992,K01B,6,
APT01,1,7/18/1992,N01B,5,
APT01,1,7/18/1992,N02B,0.8,
APT01,1,7/18/1992,N4DF,3,
APT01,1,7/18/1992,N4DU,1,
APT01,1,7/18/1992,R01A,0.4,
APT01,1,7/19/1992,020B,19,
APT01,1,7/19/1992,002C,.,
APT01,1,7/19/1992,004B,27.8,
APT01,1,7/19/1992,HQ,29,
APT01,1,7/19/1992,HQ02,29,
APT01,1,7/19/1992,K01B,17,
APT01,1,7/19/1992,N01B,19.7,
APT01,1,7/19/1992,N02B,23.4,
APT01,1,7/19/1992,N4DF,23.2,
APT01,1,7/19/1992,N4DU,23,
APT01,1,7/19/1992,R01A,22.3,
APT01,1,7/20/1992,020B,22.5,
APT01,1,7/20/1992,002C,.,
APT01,1,7/20/1992,004B,22,
APT01,1,7/20/1992,HQ,21,
APT01,1,7/20/1992,HQ02,20,
APT01,1,7/20/1992,K01B,20.2,
APT01,1,7/20/1992,N01B,20,
APT01,1,7/20/1992,N02B,25,
APT01,1,7/20/1992,N4DF,25.8,
APT01,1,7/20/1992,N4DU,27,
APT01,1,7/20/1992,R01A,27.7,
APT01,1,7/22/1992,020B,98.5,
APT01,1,7/22/1992,002C,93,
APT01,1,7/22/1992,004B,95.6,
APT01,1,7/22/1992,HQ,90.6,
APT01,1,7/22/1992,HQ02,90.6,
APT01,1,7/22/1992,K01B,119.5,
APT01,1,7/22/1992,N01B,113,
APT01,1,7/22/1992,N02B,105,
APT01,1,7/22/1992,N4DF,113.2,
APT01,1,7/22/1992,N4DU,93,
APT01,1,7/22/1992,R01A,.,
APT01,1,7/26/1992,020B,31,
APT01,1,7/26/1992,002C,32.8,
APT01,1,7/26/1992,004B,28.8,
APT01,1,7/26/1992,HQ,23.3,
APT01,1,7/26/1992,HQ02,24,
APT01,1,7/26/1992,K01B,26.4,
APT01,1,7/26/1992,N01B,29.2,
APT01,1,7/26/1992,N02B,23,
APT01,1,7/26/1992,N4DF,23,
APT01,1,7/26/1992,N4DU,26.2,
APT01,1,7/26/1992,R01A,.,
APT01,1,7/29/1992,020B,5,
APT01,1,7/29/1992,002C,6.2,
APT01,1,7/29/1992,004B,3,
APT01,1,7/29/1992,HQ,8.5,
APT01,1,7/29/1992,HQ02,1,
APT01,1,7/29/1992,K01B,3,
APT01,1,7/29/1992,N01B,4,
APT01,1,7/29/1992,N02B,1.6,
APT01,1,7/29/1992,N4DF,3.2,
APT01,1,7/29/1992,N4DU,3,
APT01,1,7/29/1992,R01A,1.8,
APT01,1,8/2/1992,020B,9.2,
APT01,1,8/2/1992,002C,10,
APT01,1,8/2/1992,004B,9,
APT01,1,8/2/1992,HQ,8.8,
APT01,1,8/2/1992,HQ02,9.6,
APT01,1,8/2/1992,K01B,9.5,
APT01,1,8/2/1992,N01B,8,
APT01,1,8/2/1992,N02B,9.5,
APT01,1,8/2/1992,N4DF,10,
APT01,1,8/2/1992,N4DU,9.2,
APT01,1,8/2/1992,R01A,8.2,
APT01,1,8/3/1992,020B,0.3,
APT01,1,8/3/1992,002C,0.9,
APT01,1,8/3/1992,004B,1,
APT01,1,8/3/1992,HQ,0.5,
APT01,1,8/3/1992,HQ02,0.4,
APT01,1,8/3/1992,K01B,0.5,
APT01,1,8/3/1992,N01B,0.4,
APT01,1,8/3/1992,N02B,0.8,
APT01,1,8/3/1992,N4DF,0.5,
APT01,1,8/3/1992,N4DU,0.3,
APT01,1,8/3/1992,R01A,0.4,
APT01,1,8/4/1992,020B,6,
APT01,1,8/4/1992,002C,4,
APT01,1,8/4/1992,004B,9.2,
APT01,1,8/4/1992,HQ,4.8,
APT01,1,8/4/1992,HQ02,4.1,
APT01,1,8/4/1992,K01B,3,
APT01,1,8/4/1992,N01B,3.3,
APT01,1,8/4/1992,N02B,5.2,
APT01,1,8/4/1992,N4DF,5,
APT01,1,8/4/1992,N4DU,8,
APT01,1,8/4/1992,R01A,2.2,
APT01,1,8/5/1992,020B,4,
APT01,1,8/5/1992,002C,3.7,
APT01,1,8/5/1992,004B,4,
APT01,1,8/5/1992,HQ,4,
APT01,1,8/5/1992,HQ02,4,
APT01,1,8/5/1992,K01B,4.7,
APT01,1,8/5/1992,N01B,4,
APT01,1,8/5/1992,N02B,4,
APT01,1,8/5/1992,N4DF,4,
APT01,1,8/5/1992,N4DU,4,
APT01,1,8/5/1992,R01A,3.7,
APT01,1,8/7/1992,020B,3.4,
APT01,1,8/7/1992,002C,4,
APT01,1,8/7/1992,004B,2,
APT01,1,8/7/1992,HQ,5.6,
APT01,1,8/7/1992,HQ02,5.5,
APT01,1,8/7/1992,K01B,3,
APT01,1,8/7/1992,N01B,2,
APT01,1,8/7/1992,N02B,4,
APT01,1,8/7/1992,N4DF,3.7,
APT01,1,8/7/1992,N4DU,3,
APT01,1,8/7/1992,R01A,1.7,
APT01,1,8/9/1992,020B,17,
APT01,1,8/9/1992,002C,21.2,
APT01,1,8/9/1992,004B,16.3,
APT01,1,8/9/1992,HQ,17,
APT01,1,8/9/1992,HQ02,17,
APT01,1,8/9/1992,K01B,13,
APT01,1,8/9/1992,N01B,12,
APT01,1,8/9/1992,N02B,14.2,
APT01,1,8/9/1992,N4DF,15,
APT01,1,8/9/1992,N4DU,16,
APT01,1,8/9/1992,R01A,.,
APT01,1,8/11/1992,020B,0.7,
APT01,1,8/11/1992,002C,.,
APT01,1,8/11/1992,004B,1,
APT01,1,8/11/1992,HQ,2.7,
APT01,1,8/11/1992,HQ02,2.5,
APT01,1,8/11/1992,K01B,2,
APT01,1,8/11/1992,N01B,1,
APT01,1,8/11/1992,N02B,1.8,
APT01,1,8/11/1992,N4DF,1.4,
APT01,1,8/11/1992,N4DU,1.5,
APT01,1,8/11/1992,R01A,.,
APT01,1,8/13/1992,020B,2,
APT01,1,8/13/1992,002C,2.1,
APT01,1,8/13/1992,004B,2.1,
APT01,1,8/13/1992,HQ,1.7,
APT01,1,8/13/1992,HQ02,1,
APT01,1,8/13/1992,K01B,0,
APT01,1,8/13/1992,N01B,1,
APT01,1,8/13/1992,N02B,0.5,
APT01,1,8/13/1992,N4DF,1.2,
APT01,1,8/13/1992,N4DU,1,
APT01,1,8/13/1992,R01A,0.8,
APT01,1,8/14/1992,020B,3,
APT01,1,8/14/1992,002C,1.8,
APT01,1,8/14/1992,004B,2,
APT01,1,8/14/1992,HQ,1.7,
APT01,1,8/14/1992,HQ02,2,
APT01,1,8/14/1992,K01B,2.3,
APT01,1,8/14/1992,N01B,2.1,
APT01,1,8/14/1992,N02B,3,
APT01,1,8/14/1992,N4DF,2.7,
APT01,1,8/14/1992,N4DU,2.8,
APT01,1,8/14/1992,R01A,2.7,
APT01,1,8/25/1992,020B,0,
APT01,1,8/25/1992,002C,0.3,
APT01,1,8/25/1992,004B,0,
APT01,1,8/25/1992,HQ,0.7,
APT01,1,8/25/1992,HQ02,0.2,
APT01,1,8/25/1992,K01B,0,
APT01,1,8/25/1992,N01B,0,
APT01,1,8/25/1992,N02B,0,
APT01,1,8/25/1992,N4DF,0,
APT01,1,8/25/1992,N4DU,0,
APT01,1,8/25/1992,R01A,0,
APT01,1,9/1/1992,020B,7.6,
APT01,1,9/1/1992,002C,7,
APT01,1,9/1/1992,004B,.,
APT01,1,9/1/1992,HQ,5,
APT01,1,9/1/1992,HQ02,4.2,
APT01,1,9/1/1992,K01B,8,
APT01,1,9/1/1992,N01B,.,
APT01,1,9/1/1992,N02B,4,
APT01,1,9/1/1992,N4DF,5.2,
APT01,1,9/1/1992,N4DU,6,
APT01,1,9/1/1992,R01A,.,
APT01,1,9/5/1992,020B,5.3,
APT01,1,9/5/1992,002C,7,
APT01,1,9/5/1992,004B,6,
APT01,1,9/5/1992,HQ,4.9,
APT01,1,9/5/1992,HQ02,4.2,
APT01,1,9/5/1992,K01B,4.1,
APT01,1,9/5/1992,N01B,5.2,
APT01,1,9/5/1992,N02B,.,
APT01,1,9/5/1992,N4DF,5,
APT01,1,9/5/1992,N4DU,6,
APT01,1,9/5/1992,R01A,6,
APT01,1,9/17/1992,020B,17,
APT01,1,9/17/1992,002C,17.5,
APT01,1,9/17/1992,004B,16.5,
APT01,1,9/17/1992,HQ,14.6,
APT01,1,9/17/1992,HQ02,13.7,
APT01,1,9/17/1992,K01B,18.5,
APT01,1,9/17/1992,N01B,18,
APT01,1,9/17/1992,N02B,13,
APT01,1,9/17/1992,N4DF,17,
APT01,1,9/17/1992,N4DU,16,
