DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,FIRSTINSTAR,SECTHIRDINSTAR,FORTHINSTAR,FIFTHINSTAR,FEMALE,MALE,TOTAL,COMMENTS
CGR02,3,1987,6,15,004b,fl,b,4,hypochlora alba,,7,11,10,,,28,
CGR02,3,1987,6,15,004b,fl,b,8,hesperotet species,,23,,,,,23,
CGR02,3,1987,6,15,004b,fl,b,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1987,6,15,004b,fl,b,16,melanoplus bivittatu,,,1,,1,,2,
CGR02,3,1987,6,15,004b,fl,b,1,brachystol magna,,,1,,,,1,
CGR02,3,1987,6,15,004f,fl,a,15,melanoplus keeleri,,1,,,,,1,
CGR02,3,1987,6,15,004f,fl,a,4,hypochlora alba,,2,,1,,,3,
CGR02,3,1987,6,15,004f,fl,a,8,hesperotet species,,,1,,,,1,
CGR02,3,1987,6,15,004f,fl,a,32,boopedon auriventr,,1,,,,,1,
CGR02,3,1987,6,15,004f,fl,a,31,pseudopoma brachypte,,,,,,1,1,
CGR02,3,1987,6,15,004f,fl,a,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,1987,6,15,004f,fl,b,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1987,6,15,004f,fl,b,32,boopedon auriventr,,1,,,,,1,
CGR02,3,1987,6,19,001d,fl,a,27,orphulella speciosa,,55,2,1,,,58,
CGR02,3,1987,6,19,001d,fl,a,9,phoetaliot nebrascen,,33,,,,,33,
CGR02,3,1987,6,19,001d,fl,a,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1987,6,19,001d,fl,a,55,arphia species,,1,,,,,1,
CGR02,3,1987,6,19,001d,fl,a,29,mermiria bivittata,,,1,,,,1,
CGR02,3,1987,6,19,001d,fl,a,32,boopedon auriventr,,,1,,,,1,
CGR02,3,1987,6,19,001d,fl,b,27,orphulella speciosa,,21,5,1,,,27,
CGR02,3,1987,6,19,001d,fl,b,9,phoetaliot nebrascen,,24,2,2,,,28,
CGR02,3,1987,6,19,001d,fl,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,1987,6,19,001d,fl,b,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1987,6,19,001d,fl,b,16,melanoplus bivittatu,,,,,2,,2,
CGR02,3,1987,6,19,001d,fl,b,29,mermiria bivittata,,1,,,,,1,
CGR02,3,1987,6,19,001d,fl,b,55,arphia species,,1,,,,,1,
CGR02,3,1987,6,19,002c,fl,a,27,orphulella speciosa,,23,3,,,,26,
CGR02,3,1987,6,19,002c,fl,a,9,phoetaliot nebrascen,,158,,,,,158,
CGR02,3,1987,6,19,002c,fl,a,10,melanoplus scudderi,,19,,,,,19,
CGR02,3,1987,6,19,002c,fl,a,15,melanoplus keeleri,,13,,,,,13,
CGR02,3,1987,6,19,002c,fl,a,8,hesperotet species,,5,,,,,5,
CGR02,3,1987,6,19,002c,fl,a,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1987,6,19,002c,fl,a,18,melanoplus species,,,,,1,,1,
CGR02,3,1987,6,19,002c,fl,b,27,orphulella speciosa,,13,5,,,,18,
CGR02,3,1987,6,19,002c,fl,b,9,phoetaliot nebrascen,,94,,,,,94,
CGR02,3,1987,6,19,002c,fl,b,10,melanoplus scudderi,,12,,,,,12,
CGR02,3,1987,6,19,002c,fl,b,15,melanoplus keeleri,,10,,,,,10,
CGR02,3,1987,6,19,002c,fl,b,4,hypochlora alba,,,,1,,,1,
CGR02,3,1987,6,19,002c,fl,b,8,hesperotet species,,3,,,,,3,
CGR02,3,1987,6,19,002c,fl,b,12,melanoplus femurrubr,,11,,,,,11,
CGR02,3,1987,6,19,002c,fl,b,16,melanoplus bivittatu,,,,1,,3,4,
CGR02,3,1987,6,19,002c,fl,b,17,melanoplus confusus,,,,,,1,1,
CGR02,3,1987,6,19,002c,fl,b,2,schistocer lineata,,1,,,,,1,
CGR02,3,1987,6,19,004b,fl,a,27,orphulella speciosa,,1,,,,,1,
CGR02,3,1987,6,19,004b,fl,a,9,phoetaliot nebrascen,,228,,,,,228,
CGR02,3,1987,6,19,004b,fl,a,10,melanoplus scudderi,,49,,,,,49,
CGR02,3,1987,6,19,004b,fl,a,15,melanoplus keeleri,,65,,,,,65,
CGR02,3,1987,6,19,004b,fl,a,4,hypochlora alba,,5,5,6,1,,17,
CGR02,3,1987,6,19,004b,fl,a,8,hesperotet species,1,11,,,,,12,
CGR02,3,1987,6,19,004b,fl,a,12,melanoplus femurrubr,,9,,,,,9,
CGR02,3,1987,6,19,004b,fl,a,18,melanoplus species,,,,,2,,2,
CGR02,3,1987,6,19,004b,fl,a,32,boopedon auriventr,,,,2,,,2,
CGR02,3,1987,6,19,004b,fl,a,29,mermiria bivittata,,,1,,,,1,
CGR02,3,1987,6,19,004b,fl,b,27,orphulella speciosa,,3,,,,,3,
CGR02,3,1987,6,19,004b,fl,b,9,phoetaliot nebrascen,,206,,,,,206,
CGR02,3,1987,6,19,004b,fl,b,10,melanoplus scudderi,,106,,,,,106,
CGR02,3,1987,6,19,004b,fl,b,15,melanoplus keeleri,,51,,,,,51,
CGR02,3,1987,6,19,004b,fl,b,4,hypochlora alba,,10,6,10,,,26,
CGR02,3,1987,6,19,004b,fl,b,8,hesperotet species,,43,,,,,43,
CGR02,3,1987,6,19,004b,fl,b,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1987,6,19,004b,fl,b,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,1987,6,19,004f,fl,a,27,orphulella speciosa,,2,,,,,2,
CGR02,3,1987,6,19,004f,fl,a,9,phoetaliot nebrascen,1,4,,,,,5,
CGR02,3,1987,6,19,004f,fl,a,10,melanoplus scudderi,2,6,,,,,8,
CGR02,3,1987,6,19,004f,fl,a,15,melanoplus keeleri,1,3,,,,,4,
CGR02,3,1987,6,19,004f,fl,a,31,pseudopoma brachypte,,,,1,,,1,
CGR02,3,1987,6,19,004f,fl,a,8,hesperotet species,,,,,,1,1,
CGR02,3,1987,6,19,004f,fl,a,16,melanoplus bivittatu,,,,2,,1,3,
CGR02,3,1987,6,19,004f,fl,b,27,orphulella speciosa,,3,,,,,3,
CGR02,3,1987,6,19,004f,fl,b,9,phoetaliot nebrascen,,1,,,,,1,
CGR02,3,1987,6,19,004f,fl,b,10,melanoplus scudderi,,2,,,,,2,
CGR02,3,1987,6,19,004f,fl,b,15,melanoplus keeleri,,5,,,,,5,
CGR02,3,1987,6,19,004f,fl,b,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,1987,6,19,004f,fl,b,8,hesperotet species,,,,1,,,1,
CGR02,3,1987,6,19,004f,fl,b,32,boopedon auriventr,,2,,,,,2,
CGR02,3,1987,7,1,001d,fl,a,27,orphulella speciosa,,17,32,2,,,51,
CGR02,3,1987,7,1,001d,fl,a,9,phoetaliot nebrascen,,14,,,,,14,
CGR02,3,1987,7,1,001d,fl,a,10,melanoplus scudderi,,,1,,,,1,
CGR02,3,1987,7,1,001d,fl,a,15,melanoplus keeleri,,4,,,,,4,
CGR02,3,1987,7,1,001d,fl,a,8,hesperotet species,,6,,,,,6,
CGR02,3,1987,7,1,001d,fl,a,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1987,7,1,001d,fl,a,18,melanoplus species,,,,,,1,1,
CGR02,3,1987,7,1,001d,fl,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1987,7,1,001d,fl,b,27,orphulella speciosa,,3,14,2,,,19,
CGR02,3,1987,7,1,001d,fl,b,9,phoetaliot nebrascen,,16,,,,,16,
CGR02,3,1987,7,1,001d,fl,b,10,melanoplus scudderi,,2,,,,,2,
CGR02,3,1987,7,1,001d,fl,b,15,melanoplus keeleri,,7,4,,,,11,
CGR02,3,1987,7,1,001d,fl,b,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,1,001d,fl,b,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,1987,7,1,002c,fl,a,27,orphulella speciosa,,5,12,8,,,25,
CGR02,3,1987,7,1,002c,fl,a,9,phoetaliot nebrascen,,117,,,,,117,
CGR02,3,1987,7,1,002c,fl,a,10,melanoplus scudderi,,15,1,,,,16,
CGR02,3,1987,7,1,002c,fl,a,15,melanoplus keeleri,,23,,,,,23,
CGR02,3,1987,7,1,002c,fl,a,4,hypochlora alba,,,1,,,1,2,
CGR02,3,1987,7,1,002c,fl,a,8,hesperotet species,,8,,,,,8,
CGR02,3,1987,7,1,002c,fl,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1987,7,1,002c,fl,a,54,pardalopho species,,1,,,,,1,
CGR02,3,1987,7,1,002c,fl,a,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,1987,7,1,002c,fl,b,27,orphulella speciosa,,3,9,8,,,20,
CGR02,3,1987,7,1,002c,fl,b,9,phoetaliot nebrascen,,101,,,,,101,
CGR02,3,1987,7,1,002c,fl,b,10,melanoplus scudderi,,6,2,,,,8,
CGR02,3,1987,7,1,002c,fl,b,15,melanoplus keeleri,,12,1,,,,13,
CGR02,3,1987,7,1,002c,fl,b,4,hypochlora alba,,,,,,2,2,
CGR02,3,1987,7,1,002c,fl,b,8,hesperotet species,,2,,1,,,3,
CGR02,3,1987,7,1,002c,fl,b,12,melanoplus femurrubr,,11,,,,,11,
CGR02,3,1987,7,1,002c,fl,b,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,1987,7,1,002c,fl,b,29,mermiria bivittata,,1,,,,,1,
CGR02,3,1987,7,1,004b,fl,a,27,orphulella speciosa,,1,,,,,1,
CGR02,3,1987,7,1,004b,fl,a,9,phoetaliot nebrascen,,120,1,,,,121,
CGR02,3,1987,7,1,004b,fl,a,10,melanoplus scudderi,,23,3,,,,26,
CGR02,3,1987,7,1,004b,fl,a,15,melanoplus keeleri,,26,2,,,,28,
CGR02,3,1987,7,1,004b,fl,a,4,hypochlora alba,,,1,5,7,3,16,
CGR02,3,1987,7,1,004b,fl,a,8,hesperotet species,,2,1,,,,3,
CGR02,3,1987,7,1,004b,fl,a,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1987,7,1,004b,fl,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1987,7,1,004b,fl,a,54,pardalopho species,,1,,,,,1,
CGR02,3,1987,7,1,004b,fl,b,27,orphulella speciosa,,,2,,,,2,
CGR02,3,1987,7,1,004b,fl,b,9,phoetaliot nebrascen,,141,,,,,141,
CGR02,3,1987,7,1,004b,fl,b,10,melanoplus scudderi,,71,7,,,,78,
CGR02,3,1987,7,1,004b,fl,b,15,melanoplus keeleri,,31,13,,,,44,
CGR02,3,1987,7,1,004b,fl,b,4,hypochlora alba,,4,5,4,5,1,19,
CGR02,3,1987,7,1,004b,fl,b,8,hesperotet species,,19,,,,,19,
CGR02,3,1987,7,1,004b,fl,b,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1987,7,1,004b,fl,b,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,1987,7,1,004b,fl,b,18,melanoplus species,,,,,1,,1,
CGR02,3,1987,7,1,004b,fl,b,31,pseudopoma brachypte,,,,,,1,1,
CGR02,3,1987,7,1,004f,fl,a,27,orphulella speciosa,,6,,,,,6,
CGR02,3,1987,7,1,004f,fl,a,9,phoetaliot nebrascen,,14,,,,,14,
CGR02,3,1987,7,1,004f,fl,a,10,melanoplus scudderi,,4,,,,,4,
CGR02,3,1987,7,1,004f,fl,a,15,melanoplus keeleri,,3,,,,,3,
CGR02,3,1987,7,1,004f,fl,a,4,hypochlora alba,,,,,1,,1,
CGR02,3,1987,7,1,004f,fl,a,8,hesperotet species,,3,,,,,3,
CGR02,3,1987,7,1,004f,fl,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1987,7,1,004f,fl,a,32,boopedon auriventr,,1,,,,,1,
CGR02,3,1987,7,1,004f,fl,b,27,orphulella speciosa,,3,,,,,3,
CGR02,3,1987,7,1,004f,fl,b,9,phoetaliot nebrascen,,4,,,,,4,
CGR02,3,1987,7,1,004f,fl,b,10,melanoplus scudderi,,8,,,,,8,
CGR02,3,1987,7,1,004f,fl,b,15,melanoplus keeleri,,3,,,,,3,
CGR02,3,1987,7,1,004f,fl,b,4,hypochlora alba,,,1,1,,,2,
CGR02,3,1987,7,1,004f,fl,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1987,7,1,004f,fl,b,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1987,7,1,004f,fl,b,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,1987,7,6,001d,fl,a,27,orphulella speciosa,,1,8,3,,,12,
CGR02,3,1987,7,6,001d,fl,a,9,phoetaliot nebrascen,,8,,,,,8,
CGR02,3,1987,7,6,001d,fl,a,32,boopedon auriventr,,1,,,,1,2,
CGR02,3,1987,7,6,001d,fl,a,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1987,7,6,001d,fl,a,4,hypochlora alba,,1,,,,,1,
CGR02,3,1987,7,6,001d,fl,a,8,hesperotet species,,5,,,,,5,
CGR02,3,1987,7,6,001d,fl,a,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1987,7,6,001d,fl,a,16,melanoplus bivittatu,,,1,,,,1,
CGR02,3,1987,7,6,001d,fl,b,27,orphulella speciosa,,1,6,9,,1,17,
CGR02,3,1987,7,6,001d,fl,b,9,phoetaliot nebrascen,,6,,,,,6,
CGR02,3,1987,7,6,001d,fl,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,1987,7,6,001d,fl,b,15,melanoplus keeleri,,,2,,,,2,
CGR02,3,1987,7,6,001d,fl,b,2,schistocer lineata,,,,1,,,1,
CGR02,3,1987,7,6,001d,fl,b,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,6,001d,fl,b,16,melanoplus bivittatu,,,,,1,2,3,
CGR02,3,1987,7,6,002c,fl,a,27,orphulella speciosa,,1,8,15,,2,26,
CGR02,3,1987,7,6,002c,fl,a,9,phoetaliot nebrascen,,77,,,,,77,
CGR02,3,1987,7,6,002c,fl,a,10,melanoplus scudderi,,16,4,,,,20,
CGR02,3,1987,7,6,002c,fl,a,15,melanoplus keeleri,,12,2,,,,14,
CGR02,3,1987,7,6,002c,fl,a,54,pardalopho species,,1,,,,,1,
CGR02,3,1987,7,6,002c,fl,a,8,hesperotet species,,8,,,,,8,
CGR02,3,1987,7,6,002c,fl,a,12,melanoplus femurrubr,,3,,,,,3,
CGR02,3,1987,7,6,002c,fl,a,17,melanoplus confusus,,,,,,1,1,
CGR02,3,1987,7,6,002c,fl,b,27,orphulella speciosa,,,1,1,,,2,
CGR02,3,1987,7,6,002c,fl,b,9,phoetaliot nebrascen,,75,,,,,75,
CGR02,3,1987,7,6,002c,fl,b,10,melanoplus scudderi,,4,,,,,4,
CGR02,3,1987,7,6,002c,fl,b,15,melanoplus keeleri,,8,1,,,,9,
CGR02,3,1987,7,6,002c,fl,b,4,hypochlora alba,,1,3,,1,2,7,
CGR02,3,1987,7,6,002c,fl,b,8,hesperotet species,,3,,,,,3,
CGR02,3,1987,7,6,002c,fl,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1987,7,6,002c,fl,b,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1987,7,6,004b,fl,a,27,orphulella speciosa,,,,1,,,1,
CGR02,3,1987,7,6,004b,fl,a,9,phoetaliot nebrascen,,56,,,,,56,
CGR02,3,1987,7,6,004b,fl,a,10,melanoplus scudderi,,9,4,,,,13,
CGR02,3,1987,7,6,004b,fl,a,15,melanoplus keeleri,,10,3,,,,13,
CGR02,3,1987,7,6,004b,fl,a,4,hypochlora alba,,,1,3,5,6,15,
CGR02,3,1987,7,6,004b,fl,a,8,hesperotet species,,2,,,,,2,
CGR02,3,1987,7,6,004b,fl,a,12,melanoplus femurrubr,,9,,,,,9,
CGR02,3,1987,7,6,004b,fl,b,18,melanoplus species,,,,,1,,1,
CGR02,3,1987,7,6,004b,fl,b,9,phoetaliot nebrascen,,73,1,,,,74,
CGR02,3,1987,7,6,004b,fl,b,10,melanoplus scudderi,,20,7,,,,27,
CGR02,3,1987,7,6,004b,fl,b,15,melanoplus keeleri,,8,15,,,,23,
CGR02,3,1987,7,6,004b,fl,b,4,hypochlora alba,,,1,3,3,4,11,
CGR02,3,1987,7,6,004b,fl,b,8,hesperotet species,,21,1,,,,22,
CGR02,3,1987,7,6,004b,fl,b,12,melanoplus femurrubr,,3,,,,,3,
CGR02,3,1987,7,6,004b,fl,b,16,melanoplus bivittatu,,,,,2,,2,
CGR02,3,1987,7,6,004f,fl,a,9,phoetaliot nebrascen,,5,,,,,5,
CGR02,3,1987,7,6,004f,fl,a,10,melanoplus scudderi,,5,,,,,5,
CGR02,3,1987,7,6,004f,fl,a,15,melanoplus keeleri,,1,1,,,,2,
CGR02,3,1987,7,6,004f,fl,a,4,hypochlora alba,,,,,,1,1,
CGR02,3,1987,7,6,004f,fl,a,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,6,004f,fl,b,27,orphulella speciosa,,1,,,,,1,
CGR02,3,1987,7,6,004f,fl,b,10,melanoplus scudderi,,3,,,,,3,
CGR02,3,1987,7,6,004f,fl,b,15,melanoplus keeleri,,2,1,,,,3,
CGR02,3,1987,7,6,004f,fl,b,4,hypochlora alba,,1,,,,,1,
CGR02,3,1987,7,6,004f,fl,b,8,hesperotet species,,1,,,1,1,3,
CGR02,3,1987,7,6,004f,fl,b,31,pseudopoma brachypte,,,,,,2,2,
CGR02,3,1987,7,13,001d,fl,a,27,orphulella speciosa,,1,2,7,,3,13,
CGR02,3,1987,7,13,001d,fl,a,9,phoetaliot nebrascen,,7,,,,,7,
CGR02,3,1987,7,13,001d,fl,a,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,1987,7,13,001d,fl,a,15,melanoplus keeleri,,1,1,,,,2,
CGR02,3,1987,7,13,001d,fl,a,8,hesperotet species,,2,2,,,,4,
CGR02,3,1987,7,13,001d,fl,a,12,melanoplus femurrubr,,3,1,1,,,5,
CGR02,3,1987,7,13,001d,fl,a,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,1987,7,13,001d,fl,b,27,orphulella speciosa,,,5,6,,3,14,
CGR02,3,1987,7,13,001d,fl,b,9,phoetaliot nebrascen,,12,,,,,12,
CGR02,3,1987,7,13,001d,fl,b,15,melanoplus keeleri,,3,4,,,,7,
CGR02,3,1987,7,13,001d,fl,b,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,13,001d,fl,b,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,1987,7,13,002c,fl,a,27,orphulella speciosa,,,2,9,2,1,14,
CGR02,3,1987,7,13,002c,fl,a,9,phoetaliot nebrascen,,84,2,,,,86,
CGR02,3,1987,7,13,002c,fl,a,10,melanoplus scudderi,,1,5,2,,,8,
CGR02,3,1987,7,13,002c,fl,a,15,melanoplus keeleri,,9,4,,,,13,
CGR02,3,1987,7,13,002c,fl,a,16,melanoplus bivittatu,,,,,3,1,4,
CGR02,3,1987,7,13,002c,fl,a,8,hesperotet species,,7,3,,,,10,
CGR02,3,1987,7,13,002c,fl,a,12,melanoplus femurrubr,,3,,,,1,4,
CGR02,3,1987,7,13,002c,fl,a,29,mermiria bivittata,,,,,1,1,2,
CGR02,3,1987,7,13,002c,fl,a,31,pseudopoma brachypte,,,,,1,1,2,
CGR02,3,1987,7,13,002c,fl,b,27,orphulella speciosa,,,,3,,2,5,
CGR02,3,1987,7,13,002c,fl,b,9,phoetaliot nebrascen,,53,1,,,,54,
CGR02,3,1987,7,13,002c,fl,b,10,melanoplus scudderi,,3,3,,,,6,
CGR02,3,1987,7,13,002c,fl,b,15,melanoplus keeleri,,12,2,,,,14,
CGR02,3,1987,7,13,002c,fl,b,4,hypochlora alba,,,1,,2,3,6,
CGR02,3,1987,7,13,002c,fl,b,8,hesperotet species,,3,2,,,,5,
CGR02,3,1987,7,13,002c,fl,b,12,melanoplus femurrubr,,5,2,,,,7,
CGR02,3,1987,7,13,002c,fl,b,16,melanoplus bivittatu,,1,,1,1,,3,
CGR02,3,1987,7,13,002c,fl,b,29,mermiria bivittata,,1,,,,,1,
CGR02,3,1987,7,13,004b,fl,a,9,phoetaliot nebrascen,,90,7,,,,97,
CGR02,3,1987,7,13,004b,fl,a,10,melanoplus scudderi,,5,10,1,,,16,
CGR02,3,1987,7,13,004b,fl,a,15,melanoplus keeleri,,8,10,,,,18,
CGR02,3,1987,7,13,004b,fl,a,4,hypochlora alba,,,,3,7,5,15,
CGR02,3,1987,7,13,004b,fl,a,8,hesperotet species,,4,1,,,,5,
CGR02,3,1987,7,13,004b,fl,a,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1987,7,13,004b,fl,a,54,pardalopho species,,4,,,,,4,
CGR02,3,1987,7,13,004b,fl,b,9,phoetaliot nebrascen,,81,14,,,,95,
CGR02,3,1987,7,13,004b,fl,b,10,melanoplus scudderi,,6,12,5,,,23,
CGR02,3,1987,7,13,004b,fl,b,15,melanoplus keeleri,,8,16,6,,,30,
CGR02,3,1987,7,13,004b,fl,b,4,hypochlora alba,,,1,,4,9,14,
CGR02,3,1987,7,13,004b,fl,b,8,hesperotet species,,9,4,1,,,14,
CGR02,3,1987,7,13,004b,fl,b,12,melanoplus femurrubr,,,1,,,,1,
CGR02,3,1987,7,13,004b,fl,b,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,1987,7,14,004f,fl,a,9,phoetaliot nebrascen,,22,,,,,22,
CGR02,3,1987,7,14,004f,fl,a,10,melanoplus scudderi,,6,,,,,6,
CGR02,3,1987,7,14,004f,fl,a,15,melanoplus keeleri,,1,,,,,1,
CGR02,3,1987,7,14,004f,fl,a,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,14,004f,fl,a,12,melanoplus femurrubr,,3,,,,,3,
CGR02,3,1987,7,14,004f,fl,a,31,pseudopoma brachypte,,,,,,1,1,
CGR02,3,1987,7,14,004f,fl,b,9,phoetaliot nebrascen,,2,,,,,2,
CGR02,3,1987,7,14,004f,fl,b,10,melanoplus scudderi,,3,,,,,3,
CGR02,3,1987,7,14,004f,fl,b,4,hypochlora alba,,1,,,,,1,
CGR02,3,1987,7,14,004f,fl,b,8,hesperotet species,,1,,,,,1,
CGR02,3,1987,7,14,004f,fl,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1987,7,20,001d,fl,a,27,orphulella speciosa,,,,7,2,13,22,
CGR02,3,1987,7,20,001d,fl,a,9,phoetaliot nebrascen,,4,1,,,,5,
CGR02,3,1987,7,20,001d,fl,a,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1987,7,20,001d,fl,a,4,hypochlora alba,,,,,1,,1,
CGR02,3,1987,7,20,001d,fl,a,55,arphia species,,1,,,,,1,
CGR02,3,1987,7,20,001d,fl,b,27,orphulella speciosa,,,,2,3,5,10,
CGR02,3,1987,7,20,001d,fl,b,9,phoetaliot nebrascen,,4,1,,,,5,
CGR02,3,1987,7,20,001d,fl,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,1987,7,20,001d,fl,b,15,melanoplus keeleri,,1,3,2,,,6,
CGR02,3,1987,7,20,001d,fl,b,8,hesperotet species,,,,1,,,1,
CGR02,3,1987,7,20,001d,fl,b,12,melanoplus femurrubr,,,1,,,,1,
CGR02,3,1987,7,20,001d,fl,b,18,melanoplus species,,,,,2,,2,
CGR02,3,1987,7,20,001d,fl,b,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1987,7,20,002c,fl,a,27,orphulella speciosa,,,,,4,6,10,
CGR02,3,1987,7,20,002c,fl,a,9,phoetaliot nebrascen,,31,40,,,,71,
CGR02,3,1987,7,20,002c,fl,a,10,melanoplus scudderi,,,5,4,,,9,
CGR02,3,1987,7,20,002c,fl,a,15,melanoplus keeleri,,2,6,1,,,9,
CGR02,3,1987,7,20,002c,fl,a,4,hypochlora alba,,,1,1,,,2,
CGR02,3,1987,7,20,002c,fl,a,8,hesperotet species,,1,8,1,,,10,
CGR02,3,1987,7,20,002c,fl,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1987,7,20,002c,fl,a,18,melanoplus species,,,,,1,,1,
CGR02,3,1987,7,20,002c,fl,a,54,pardalopho species,,1,,,,,1,
CGR02,3,1987,7,20,002c,fl,b,27,orphulella speciosa,,,,1,2,4,7,
CGR02,3,1987,7,20,002c,fl,b,9,phoetaliot nebrascen,,34,15,,,,49,
CGR02,3,1987,7,20,002c,fl,b,10,melanoplus scudderi,,,1,,,,1,
CGR02,3,1987,7,20,002c,fl,b,15,melanoplus keeleri,,1,3,1,,,5,
CGR02,3,1987,7,20,002c,fl,b,4,hypochlora alba,,,,1,1,2,4,
CGR02,3,1987,7,20,002c,fl,b,8,hesperotet species,,2,5,,,1,8,
CGR02,3,1987,7,20,002c,fl,b,12,melanoplus femurrubr,,,1,1,,,2,
CGR02,3,1987,7,20,002c,fl,b,18,melanoplus species,,,,,1,,1,
CGR02,3,1987,7,20,002c,fl,b,56,oedipodinae,,1,,,,,1,
CGR02,3,1987,7,20,004b,fl,a,27,orphulella speciosa,,,,,1,,1,
CGR02,3,1987,7,20,004b,fl,a,9,phoetaliot nebrascen,,34,27,,,,61,
CGR02,3,1987,7,20,004b,fl,a,10,melanoplus scudderi,,3,7,7,,,17,
CGR02,3,1987,7,20,004b,fl,a,15,melanoplus keeleri,,7,8,2,,,17,
CGR02,3,1987,7,20,004b,fl,a,4,hypochlora alba,,,1,1,5,5,12,
CGR02,3,1987,7,20,004b,fl,a,8,hesperotet species,,2,1,1,,,4,
CGR02,3,1987,7,20,004b,fl,a,12,melanoplus femurrubr,,3,2,,,,5,
CGR02,3,1987,7,20,004b,fl,a,56,oedipodinae,,1,,,,,1,
CGR02,3,1987,7,20,004b,fl,b,9,phoetaliot nebrascen,,38,27,,,,65,
CGR02,3,1987,7,20,004b,fl,b,10,melanoplus scudderi,,1,18,5,,,24,
CGR02,3,1987,7,20,004b,fl,b,15,melanoplus keeleri,,1,11,11,,,23,
CGR02,3,1987,7,20,004b,fl,b,4,hypochlora alba,,,,,6,8,14,
CGR02,3,1987,7,20,004b,fl,b,8,hesperotet species,,2,5,1,,,8,
CGR02,3,1987,7,20,004b,fl,b,12,melanoplus femurrubr,,,,1,,,1,
CGR02,3,1987,7,20,004f,fl,a,27,orphulella speciosa,,,1,1,,1,3,
CGR02,3,1987,7,20,004f,fl,a,9,phoetaliot nebrascen,,21,,,,,21,
CGR02,3,1987,7,20,004f,fl,a,10,melanoplus scudderi,,2,2,,,,4,
CGR02,3,1987,7,20,004f,fl,a,15,melanoplus keeleri,,3,1,,,,4,
CGR02,3,1987,7,20,004f,fl,a,4,hypochlora alba,,,,,2,,2,
CGR02,3,1987,7,20,004f,fl,a,8,hesperotet species,,4,,,,,4,
CGR02,3,1988,8,3,001d,fl,a,27,orphulella speciosa,,,,2,6,5,13,
CGR02,3,1988,8,3,001d,fl,a,9,phoetaliot nebrascen,,,5,1,,,6,
CGR02,3,1988,8,3,001d,fl,a,15,melanoplus keeleri,,,,1,,,1,
CGR02,3,1988,8,3,001d,fl,a,29,mermiria bivittata,,,,,1,,1,
CGR02,3,1988,8,3,001d,fl,a,8,hesperotet species,,,,1,,,1,
CGR02,3,1988,8,8,001d,fl,a,27,orphulella speciosa,,,,,4,10,14,
CGR02,3,1988,8,8,001d,fl,a,9,phoetaliot nebrascen,,,3,2,,,5,
CGR02,3,1988,8,8,001d,fl,a,15,melanoplus keeleri,,,2,,,,2,
CGR02,3,1988,8,8,001d,fl,a,54,pardalopho species,,3,,,,,3,
